student_id,gender,age,degree,branch,cgpa,backlogs,internships,certifications,coding_skills,communication_skills,aptitude_score,projects,placed,company_type,package_lpa,overall_skill_score,academic_performance_index,profile_strength,profile_development_score
9733,Male,20,BCA,DS,7.66,2,0,0,10,4,77,3,1,Startup,6.05,30.333333333333332,66.6,3,3
9734,Female,20,BE,DS,6.27,0,3,5,3,7,74,5,0,,0.0,28.0,62.699999999999996,13,13
9735,Male,20,BE,CS,5.7,0,2,5,3,7,93,5,0,,0.0,34.333333333333336,57.0,12,12
9736,Female,20,BSc,CS,8.7,2,2,3,10,2,46,4,0,,0.0,19.333333333333332,77.0,9,9
9737,Female,21,BSc,Mechanical,6.04,0,0,1,9,2,77,3,0,,0.0,29.333333333333332,60.4,4,4
9738,Female,22,BSc,Mechanical,5.61,0,1,5,8,4,59,1,0,,0.0,23.666666666666668,56.1,7,7
9739,Female,20,BCA,AI,8.03,1,3,4,10,5,62,4,1,Startup,13.19,25.666666666666668,75.3,11,11
9740,Male,22,BSc,IT,5.56,1,1,4,8,6,89,2,0,,0.0,34.333333333333336,50.599999999999994,7,7
9741,Female,20,BSc,CS,7.38,2,1,2,7,7,68,3,1,Service,8.09,27.333333333333332,63.8,6,6
9742,Female,22,BCA,DS,6.74,0,1,3,8,3,92,0,1,Service,5.63,34.333333333333336,67.4,4,4
9743,Male,23,BE,DS,6.87,2,3,5,8,1,93,4,1,Service,3.87,34.0,58.7,12,12
9744,Male,23,BE,Mechanical,5.52,2,1,5,10,2,61,3,0,,0.0,24.333333333333332,45.199999999999996,9,9
9745,Female,22,BTech,IT,9.65,2,1,5,6,1,60,1,1,Service,13.36,22.333333333333332,86.5,7,7
9746,Male,20,BE,CS,7.72,2,3,5,8,2,81,5,1,Service,14.97,30.333333333333332,67.2,13,13
9747,Male,21,BSc,Mechanical,7.96,1,3,4,2,6,44,3,0,,0.0,17.333333333333332,74.6,10,10
9748,Male,22,BE,IT,8.36,3,0,0,7,10,79,3,1,Service,8.62,32.0,68.6,3,3
9749,Female,24,BCA,CS,8.93,2,1,3,3,7,92,4,0,,0.0,34.0,79.3,8,8
9750,Male,21,BE,DS,8.11,0,0,3,8,8,86,5,1,Startup,9.61,34.0,81.1,8,8
9751,Female,24,BE,DS,8.78,3,2,2,5,8,87,1,1,Product,8.74,33.333333333333336,72.8,5,5
9752,Female,22,BTech,Mechanical,7.43,1,0,4,5,10,82,3,1,Startup,11.21,32.333333333333336,69.3,7,7
9753,Female,20,BTech,IT,7.1,3,0,4,3,7,93,4,0,,0.0,34.333333333333336,56.0,8,8
9754,Female,24,BSc,DS,9.04,3,0,1,1,2,49,0,0,,0.0,17.333333333333332,75.39999999999999,1,1
9755,Male,22,BCA,IT,9.22,1,0,1,2,9,72,3,0,,0.0,27.666666666666668,87.2,4,4
9756,Female,21,BSc,Mechanical,6.09,2,1,3,2,5,40,2,0,,0.0,15.666666666666666,50.9,6,6
9757,Male,20,BCA,AI,7.83,3,2,4,7,4,88,0,1,Product,12.58,33.0,63.3,6,6
9758,Female,24,BCA,IT,8.44,1,2,5,2,2,75,3,0,,0.0,26.333333333333332,79.39999999999999,10,10
9759,Male,22,BTech,Electrical,5.86,1,3,2,7,8,55,0,0,,0.0,23.333333333333332,53.6,5,5
9760,Female,20,BE,IT,9.5,3,2,4,1,10,58,2,0,,0.0,23.0,80.0,8,8
9761,Male,20,BE,Mechanical,7.74,1,0,2,2,4,44,0,0,,0.0,16.666666666666668,72.4,2,2
9762,Female,23,BTech,Electrical,8.28,3,3,1,7,1,62,3,1,Service,7.14,23.333333333333332,67.8,7,7
9763,Female,20,BSc,AI,6.27,3,0,5,7,6,93,5,0,,0.0,35.333333333333336,47.699999999999996,10,10
9764,Male,22,BE,DS,6.64,1,1,0,2,4,42,2,0,,0.0,16.0,61.39999999999999,3,3
9765,Female,21,BSc,CS,6.02,1,1,5,10,7,85,5,0,,0.0,34.0,55.199999999999996,11,11
9766,Female,23,BE,Mechanical,6.64,1,2,4,7,7,89,5,1,Product,10.93,34.333333333333336,61.39999999999999,11,11
9767,Female,22,BSc,CS,7.62,3,0,5,9,10,57,5,0,,0.0,25.333333333333332,61.2,10,10
9768,Male,22,BCA,AI,9.08,0,0,5,8,5,42,5,0,,0.0,18.333333333333332,90.8,10,10
9769,Female,22,BCA,Electrical,7.8,1,0,1,6,9,81,1,1,Product,3.55,32.0,73.0,2,2
9770,Female,24,BE,AI,6.55,1,3,0,4,7,90,4,0,,0.0,33.666666666666664,60.5,7,7
9771,Male,24,BSc,IT,5.69,2,3,0,3,10,42,4,0,,0.0,18.333333333333332,46.900000000000006,7,7
9772,Male,21,BSc,CS,8.17,1,3,1,8,5,53,3,0,,0.0,22.0,76.7,7,7
9773,Male,22,BCA,CS,7.31,3,2,1,3,8,47,4,0,,0.0,19.333333333333332,58.099999999999994,7,7
9774,Male,24,BSc,AI,9.73,1,2,1,5,10,71,4,1,Product,12.47,28.666666666666668,92.30000000000001,7,7
9775,Male,24,BTech,Electrical,8.85,2,0,2,3,2,69,3,0,,0.0,24.666666666666668,78.5,5,5
9776,Female,24,BSc,CS,8.98,0,0,3,9,6,58,3,0,,0.0,24.333333333333332,89.80000000000001,6,6
9777,Female,21,BCA,DS,5.55,0,2,3,7,8,45,0,0,,0.0,20.0,55.5,5,5
9778,Female,21,BTech,AI,8.84,1,3,3,3,7,48,4,0,,0.0,19.333333333333332,83.4,10,10
9779,Male,22,BTech,IT,6.34,0,3,5,10,4,87,5,0,,0.0,33.666666666666664,63.4,13,13
9780,Female,23,BSc,IT,8.02,3,3,2,7,1,69,0,1,Startup,13.12,25.666666666666668,65.19999999999999,5,5
9781,Male,22,BCA,IT,7.42,0,3,1,4,3,95,4,0,,0.0,34.0,74.2,8,8
9782,Male,24,BCA,CS,7.96,3,3,3,1,5,45,4,0,,0.0,17.0,64.6,10,10
9783,Female,24,BCA,AI,6.07,0,2,2,4,6,87,1,0,,0.0,32.333333333333336,60.7,5,5
9784,Male,20,BTech,IT,7.46,0,1,2,10,3,70,4,1,Startup,5.67,27.666666666666668,74.6,7,7
9785,Male,22,BCA,AI,5.66,3,1,1,8,2,81,3,0,,0.0,30.333333333333332,41.6,5,5
9786,Female,24,BTech,CS,5.68,3,1,0,6,3,92,4,0,,0.0,33.666666666666664,41.8,5,5
9787,Male,24,BTech,DS,8.33,1,0,2,1,5,60,2,0,,0.0,22.0,78.3,4,4
9788,Male,23,BE,DS,9.59,3,0,4,1,3,79,5,0,,0.0,27.666666666666668,80.9,9,9
9789,Female,20,BSc,DS,8.84,1,3,2,4,8,94,1,0,,0.0,35.333333333333336,83.4,6,6
9790,Male,22,BCA,CS,7.52,2,0,0,6,7,54,0,0,,0.0,22.333333333333332,65.19999999999999,0,0
9791,Male,21,BTech,IT,5.74,3,2,0,4,9,82,4,0,,0.0,31.666666666666668,42.400000000000006,6,6
9792,Female,22,BSc,CS,5.69,1,1,5,9,3,60,4,0,,0.0,24.0,51.900000000000006,10,10
9793,Female,22,BTech,AI,6.18,1,2,4,2,8,82,0,0,,0.0,30.666666666666668,56.8,6,6
9794,Female,23,BSc,DS,9.7,0,2,3,6,9,53,1,0,,0.0,22.666666666666668,97.0,6,6
9795,Female,22,BTech,AI,7.21,3,2,2,7,8,97,0,1,Service,14.04,37.333333333333336,57.099999999999994,4,4
9796,Male,23,BCA,CS,9.13,0,3,1,4,5,77,4,0,,0.0,28.666666666666668,91.30000000000001,8,8
9797,Male,23,BE,Mechanical,8.53,1,3,5,5,6,51,0,0,,0.0,20.666666666666668,80.3,8,8
9798,Female,24,BE,Mechanical,8.1,3,3,1,5,10,54,0,0,,0.0,23.0,66.0,4,4
9799,Male,21,BE,CS,9.58,1,0,4,2,9,76,4,0,,0.0,29.0,90.8,8,8
9800,Male,23,BTech,IT,6.49,0,3,0,5,2,50,1,0,,0.0,19.0,64.9,4,4
9801,Female,20,BSc,Electrical,7.46,1,0,3,10,9,69,3,1,Product,5.22,29.333333333333332,69.6,6,6
9802,Female,20,BCA,AI,9.22,1,2,2,5,1,96,1,1,Service,11.45,34.0,87.2,5,5
9803,Male,21,BCA,CS,7.87,0,1,2,5,10,98,3,1,Product,10.52,37.666666666666664,78.7,6,6
9804,Female,23,BTech,CS,6.56,3,3,2,4,6,93,4,0,,0.0,34.333333333333336,50.599999999999994,9,9
9805,Female,21,BE,Mechanical,6.4,0,0,1,10,1,74,4,0,,0.0,28.333333333333332,64.0,5,5
9806,Female,24,BTech,DS,8.74,3,0,3,4,1,74,3,0,,0.0,26.333333333333332,72.4,6,6
9807,Male,20,BSc,DS,5.55,3,3,4,7,3,81,4,0,,0.0,30.333333333333332,40.5,11,11
9808,Female,22,BE,Electrical,9.43,2,3,1,6,4,81,4,1,Service,3.65,30.333333333333332,84.3,8,8
9809,Male,20,BTech,IT,5.58,1,2,0,8,4,91,3,0,,0.0,34.333333333333336,50.8,5,5
9810,Male,23,BSc,IT,8.21,3,0,3,1,10,76,0,0,,0.0,29.0,67.10000000000001,3,3
9811,Male,21,BE,Electrical,8.1,3,1,5,10,10,67,5,1,Startup,13.07,29.0,66.0,11,11
9812,Female,20,BCA,IT,7.99,0,2,0,2,5,80,1,0,,0.0,29.0,79.9,3,3
9813,Female,22,BSc,Mechanical,7.54,3,0,2,2,6,49,1,0,,0.0,19.0,60.400000000000006,3,3
9814,Female,22,BCA,CS,9.17,3,2,5,2,4,50,2,0,,0.0,18.666666666666668,76.7,9,9
9815,Female,21,BSc,IT,8.34,0,2,1,3,7,41,4,0,,0.0,17.0,83.4,7,7
9816,Female,21,BE,Mechanical,8.86,3,3,3,6,2,41,0,0,,0.0,16.333333333333332,73.6,6,6
9817,Male,20,BTech,AI,6.0,1,1,5,3,8,85,0,0,,0.0,32.0,55.0,6,6
9818,Male,23,BTech,CS,5.71,1,1,1,7,4,56,4,0,,0.0,22.333333333333332,52.1,6,6
9819,Male,24,BTech,Electrical,5.62,0,0,3,3,6,79,1,0,,0.0,29.333333333333332,56.2,4,4
9820,Female,22,BTech,AI,6.13,3,2,2,6,10,88,2,0,,0.0,34.666666666666664,46.3,6,6
9821,Male,21,BSc,DS,8.37,1,3,3,2,1,52,2,0,,0.0,18.333333333333332,78.69999999999999,8,8
9822,Male,24,BTech,DS,7.62,2,0,2,2,2,77,2,0,,0.0,27.0,66.2,4,4
9823,Female,24,BTech,CS,8.73,0,0,1,3,4,41,3,0,,0.0,16.0,87.30000000000001,4,4
9824,Female,24,BSc,IT,6.32,0,0,1,8,10,96,5,0,,0.0,38.0,63.2,6,6
9825,Male,23,BSc,CS,7.08,1,1,5,9,9,91,3,1,Service,6.41,36.333333333333336,65.8,9,9
9826,Male,21,BE,IT,9.32,0,2,1,2,1,65,4,0,,0.0,22.666666666666668,93.2,7,7
9827,Female,22,BSc,Electrical,9.52,3,2,2,7,1,66,2,1,Service,12.82,24.666666666666668,80.19999999999999,6,6
9828,Female,21,BCA,DS,9.46,1,3,0,1,7,92,0,0,,0.0,33.333333333333336,89.60000000000001,3,3
9829,Female,20,BE,CS,9.02,2,1,0,4,10,89,3,0,,0.0,34.333333333333336,80.19999999999999,4,4
9830,Female,22,BE,CS,8.46,3,1,3,6,8,92,3,1,Service,9.09,35.333333333333336,69.60000000000001,7,7
9831,Male,21,BTech,Electrical,9.43,2,0,1,7,7,78,4,1,Product,4.17,30.666666666666668,84.3,5,5
9832,Male,22,BTech,IT,8.57,2,3,5,3,3,76,5,0,,0.0,27.333333333333332,75.7,13,13
9833,Female,20,BCA,DS,9.6,0,0,0,3,8,72,3,0,,0.0,27.666666666666668,96.0,3,3
9834,Male,22,BTech,DS,5.61,2,3,4,5,8,96,4,0,,0.0,36.333333333333336,46.1,11,11
9835,Male,24,BSc,IT,9.46,3,3,1,3,5,57,0,0,,0.0,21.666666666666668,79.60000000000001,4,4
9836,Female,23,BSc,Electrical,7.89,1,1,5,9,8,68,4,1,Product,6.46,28.333333333333332,73.89999999999999,10,10
9837,Male,20,BTech,IT,5.98,1,1,4,2,2,43,2,0,,0.0,15.666666666666666,54.800000000000004,7,7
9838,Male,22,BTech,Electrical,6.42,2,2,5,10,9,87,3,0,,0.0,35.333333333333336,54.2,10,10
9839,Male,20,BSc,IT,9.16,2,2,0,7,5,69,1,1,Service,8.81,27.0,81.6,3,3
9840,Female,24,BE,DS,7.68,1,2,2,7,3,77,4,1,Startup,6.29,29.0,71.8,8,8
9841,Female,23,BCA,DS,9.73,2,1,4,3,6,56,0,0,,0.0,21.666666666666668,87.30000000000001,5,5
9842,Male,20,BCA,CS,6.01,3,0,5,8,6,96,2,0,,0.0,36.666666666666664,45.099999999999994,7,7
9843,Female,24,BE,Electrical,7.27,2,3,4,3,3,87,4,0,,0.0,31.0,62.69999999999999,11,11
9844,Female,24,BCA,DS,6.93,2,3,1,5,7,96,2,1,Service,11.4,36.0,59.3,6,6
9845,Female,24,BTech,Electrical,7.72,3,2,3,1,8,79,0,0,,0.0,29.333333333333332,62.2,5,5
9846,Male,22,BTech,Electrical,8.22,1,3,2,10,2,96,2,1,Product,6.47,36.0,77.2,7,7
9847,Male,21,BTech,AI,8.35,1,3,1,4,1,52,0,0,,0.0,19.0,78.5,4,4
9848,Female,20,BCA,AI,5.51,2,1,5,2,10,59,3,0,,0.0,23.666666666666668,45.099999999999994,9,9
9849,Male,21,BE,IT,5.88,1,1,1,5,9,96,2,0,,0.0,36.666666666666664,53.8,4,4
9850,Male,24,BTech,Electrical,5.65,3,3,0,4,10,75,1,0,,0.0,29.666666666666668,41.5,4,4
9851,Male,21,BE,IT,9.22,2,0,3,4,2,44,1,0,,0.0,16.666666666666668,82.2,4,4
9852,Male,24,BSc,IT,6.85,2,2,5,4,8,93,1,0,,0.0,35.0,58.5,8,8
9853,Male,24,BSc,CS,7.08,2,3,3,5,2,66,4,1,Service,13.9,24.333333333333332,60.8,10,10
9854,Female,23,BSc,AI,7.44,0,3,2,9,10,62,3,1,Product,7.81,27.0,74.4,8,8
9855,Male,23,BCA,AI,9.15,0,2,2,9,3,50,3,0,,0.0,20.666666666666668,91.5,7,7
9856,Male,21,BCA,DS,5.56,3,1,3,4,5,74,0,0,,0.0,27.666666666666668,40.599999999999994,4,4
9857,Male,20,BTech,AI,6.01,2,2,4,9,2,57,0,0,,0.0,22.666666666666668,50.099999999999994,6,6
9858,Female,21,BSc,DS,8.45,3,0,5,8,9,83,4,1,Product,13.35,33.333333333333336,69.5,9,9
9859,Female,20,BE,Electrical,9.64,0,3,4,5,3,92,5,1,Product,10.56,33.333333333333336,96.4,12,12
9860,Female,21,BCA,CS,8.26,2,3,1,8,7,97,5,1,Startup,9.67,37.333333333333336,72.6,9,9
9861,Male,22,BE,IT,6.62,0,3,5,7,2,42,2,0,,0.0,17.0,66.2,10,10
9862,Female,22,BE,IT,7.74,2,2,3,2,2,70,4,0,,0.0,24.666666666666668,67.4,9,9
9863,Female,20,BTech,Electrical,9.69,3,0,1,10,7,82,1,1,Service,10.27,33.0,81.89999999999999,2,2
9864,Female,23,BTech,DS,7.77,3,3,4,8,1,54,3,0,,0.0,21.0,62.69999999999999,10,10
9865,Female,20,BE,Mechanical,7.11,3,1,2,9,3,74,0,1,Service,11.02,28.666666666666668,56.10000000000001,3,3
9866,Male,21,BE,Electrical,7.15,0,0,5,2,2,78,5,0,,0.0,27.333333333333332,71.5,10,10
9867,Female,24,BE,DS,9.66,3,0,3,2,4,45,5,0,,0.0,17.0,81.6,8,8
9868,Female,22,BE,Electrical,8.59,1,0,0,10,4,68,0,1,Service,14.83,27.333333333333332,80.9,0,0
9869,Male,24,BSc,CS,8.45,1,0,1,9,10,66,3,1,Startup,13.76,28.333333333333332,79.5,4,4
9870,Male,22,BE,Electrical,6.5,3,1,5,1,1,67,5,0,,0.0,23.0,50.0,11,11
9871,Female,21,BCA,Electrical,7.91,3,0,3,3,5,42,1,0,,0.0,16.666666666666668,64.1,4,4
9872,Male,22,BTech,AI,7.03,0,1,0,3,7,62,1,0,,0.0,24.0,70.3,2,2
9873,Female,20,BCA,DS,6.53,2,2,1,6,9,65,1,1,Product,6.8,26.666666666666668,55.3,4,4
9874,Male,24,BTech,CS,9.35,0,2,4,7,4,66,3,1,Startup,7.04,25.666666666666668,93.5,9,9
9875,Male,24,BTech,IT,7.15,0,2,1,3,6,97,4,0,,0.0,35.333333333333336,71.5,7,7
9876,Female,21,BTech,Mechanical,6.72,3,2,2,8,9,45,1,0,,0.0,20.666666666666668,52.2,5,5
9877,Male,24,BCA,Mechanical,9.51,1,1,5,2,1,72,4,0,,0.0,25.0,90.1,10,10
9878,Female,21,BTech,DS,6.35,1,3,1,3,10,53,5,0,,0.0,22.0,58.5,9,9
9879,Male,23,BE,Electrical,8.71,1,1,1,10,1,92,2,1,Product,12.11,34.333333333333336,82.10000000000001,4,4
9880,Female,20,BE,AI,8.31,0,2,5,2,8,91,0,0,,0.0,33.666666666666664,83.10000000000001,7,7
9881,Male,22,BSc,Electrical,9.46,1,3,5,2,10,42,4,0,,0.0,18.0,89.60000000000001,12,12
9882,Male,22,BSc,DS,9.08,1,3,3,6,9,58,5,0,,0.0,24.333333333333332,85.8,11,11
9883,Male,22,BSc,Mechanical,8.53,3,3,3,3,1,79,2,0,,0.0,27.666666666666668,70.3,8,8
9884,Male,23,BE,Mechanical,6.85,1,3,4,3,10,58,3,0,,0.0,23.666666666666668,63.5,10,10
9885,Male,20,BCA,Electrical,7.63,2,0,2,9,7,66,2,1,Product,14.45,27.333333333333332,66.3,4,4
9886,Female,24,BSc,Electrical,9.56,3,2,2,1,5,89,2,0,,0.0,31.666666666666668,80.60000000000001,6,6
9887,Male,24,BE,Electrical,5.6,2,2,4,9,8,76,0,0,,0.0,31.0,46.0,6,6
9888,Female,20,BTech,IT,8.92,0,2,0,2,6,97,2,0,,0.0,35.0,89.2,4,4
9889,Female,20,BCA,AI,6.58,1,1,1,2,10,90,5,0,,0.0,34.0,60.8,7,7
9890,Female,22,BCA,AI,6.3,0,2,3,5,4,81,2,0,,0.0,30.0,63.0,7,7
9891,Male,24,BE,Mechanical,6.5,0,2,5,6,3,87,0,1,Product,12.23,32.0,65.0,7,7
9892,Female,20,BE,Mechanical,5.76,1,2,5,8,3,90,3,0,,0.0,33.666666666666664,52.599999999999994,10,10
9893,Male,24,BTech,DS,9.77,3,1,4,1,1,79,1,0,,0.0,27.0,82.69999999999999,6,6
9894,Female,20,BTech,DS,9.24,0,2,5,5,2,80,4,1,Service,6.73,29.0,92.4,11,11
9895,Female,21,BTech,IT,7.74,1,2,4,10,9,41,4,0,,0.0,20.0,72.4,10,10
9896,Female,22,BCA,Mechanical,8.57,1,0,3,8,5,84,2,1,Startup,10.06,32.333333333333336,80.7,5,5
9897,Female,20,BCA,DS,7.89,2,2,3,2,7,53,1,0,,0.0,20.666666666666668,68.89999999999999,6,6
9898,Female,23,BSc,IT,8.99,0,3,5,10,4,88,1,1,Service,3.68,34.0,89.9,9,9
9899,Male,20,BSc,AI,9.13,0,1,0,9,2,95,2,1,Startup,14.54,35.333333333333336,91.30000000000001,3,3
9900,Female,21,BSc,Mechanical,6.5,1,3,2,10,5,67,4,1,Startup,13.84,27.333333333333332,60.0,9,9
9901,Female,23,BCA,CS,7.48,2,0,3,4,9,97,4,0,,0.0,36.666666666666664,64.80000000000001,7,7
9902,Male,23,BTech,Mechanical,8.23,3,2,4,7,9,49,5,0,,0.0,21.666666666666668,67.30000000000001,11,11
9903,Male,20,BSc,DS,9.71,2,1,1,1,8,77,5,0,,0.0,28.666666666666668,87.10000000000001,7,7
9904,Male,21,BTech,Mechanical,8.44,0,0,0,2,5,67,1,0,,0.0,24.666666666666668,84.39999999999999,1,1
9905,Female,23,BTech,CS,9.36,2,1,1,1,7,52,1,0,,0.0,20.0,83.6,3,3
9906,Female,22,BTech,Mechanical,9.14,0,3,5,8,1,96,2,1,Service,5.36,35.0,91.4,10,10
9907,Female,22,BSc,DS,8.0,3,0,1,1,4,67,4,0,,0.0,24.0,65.0,5,5
9908,Female,24,BSc,AI,9.34,0,1,5,9,7,84,4,1,Service,9.67,33.333333333333336,93.4,10,10
9909,Female,24,BTech,DS,7.12,3,3,5,7,3,56,2,0,,0.0,22.0,56.2,10,10
9910,Female,21,BSc,IT,7.13,3,0,2,5,4,44,2,0,,0.0,17.666666666666668,56.3,4,4
9911,Male,23,BE,DS,8.86,3,2,1,1,1,86,3,0,,0.0,29.333333333333332,73.6,6,6
9912,Male,22,BSc,IT,6.08,2,2,4,4,8,44,1,0,,0.0,18.666666666666668,50.8,7,7
9913,Female,22,BTech,Mechanical,6.82,3,3,4,3,2,58,1,0,,0.0,21.0,53.2,8,8
9914,Female,21,BTech,IT,8.12,1,2,3,7,10,73,1,1,Startup,7.96,30.0,76.19999999999999,6,6
9915,Female,23,BCA,Electrical,7.31,0,2,2,1,1,80,0,0,,0.0,27.333333333333332,73.1,4,4
9916,Female,21,BCA,Mechanical,9.55,0,0,3,10,3,82,0,1,Service,6.88,31.666666666666668,95.5,3,3
9917,Female,20,BTech,IT,9.62,0,0,1,4,3,78,5,0,,0.0,28.333333333333332,96.19999999999999,6,6
9918,Male,22,BE,DS,7.66,0,0,4,5,7,70,2,1,Product,4.39,27.333333333333332,76.6,6,6
9919,Male,21,BCA,CS,7.82,3,0,3,3,2,64,3,0,,0.0,23.0,63.2,6,6
9920,Female,21,BTech,Mechanical,8.62,2,0,4,5,7,90,0,1,Product,6.52,34.0,76.19999999999999,4,4
9921,Male,20,BCA,IT,7.47,2,0,5,4,1,40,1,0,,0.0,15.0,64.7,6,6
9922,Female,24,BCA,CS,6.32,2,2,3,5,10,89,3,0,,0.0,34.666666666666664,53.2,8,8
9923,Female,22,BTech,IT,8.71,2,0,0,9,4,61,4,1,Service,12.9,24.666666666666668,77.10000000000001,4,4
9924,Female,21,BSc,IT,8.67,0,1,2,8,8,77,2,1,Startup,11.62,31.0,86.7,5,5
9925,Male,22,BE,IT,6.55,1,1,3,8,7,87,0,1,Product,10.65,34.0,60.5,4,4
9926,Male,24,BSc,DS,9.08,1,3,1,2,5,68,5,0,,0.0,25.0,85.8,9,9
9927,Female,21,BTech,IT,8.14,2,1,4,3,7,41,3,0,,0.0,17.0,71.4,8,8
9928,Male,20,BTech,CS,6.52,0,0,4,4,9,80,0,0,,0.0,31.0,65.19999999999999,4,4
9929,Male,22,BE,Electrical,8.3,3,2,2,10,1,81,5,1,Startup,14.49,30.666666666666668,68.0,9,9
9930,Female,20,BTech,IT,6.5,2,1,5,1,2,69,0,0,,0.0,24.0,55.0,6,6
9931,Male,24,BCA,Electrical,6.64,3,0,2,9,1,56,2,0,,0.0,22.0,51.39999999999999,4,4
9932,Male,24,BE,AI,9.15,3,0,0,2,5,75,0,0,,0.0,27.333333333333332,76.5,0,0
9933,Female,22,BSc,Mechanical,9.5,3,2,5,2,3,91,2,0,,0.0,32.0,80.0,9,9
9934,Female,24,BE,DS,6.6,1,0,5,8,10,53,2,0,,0.0,23.666666666666668,61.0,7,7
9935,Male,23,BSc,AI,9.49,2,0,3,10,1,56,4,0,,0.0,22.333333333333332,84.9,7,7
9936,Female,22,BTech,AI,6.53,0,1,0,9,1,67,1,1,Product,8.97,25.666666666666668,65.3,2,2
9937,Male,23,BSc,CS,6.0,0,1,3,1,7,92,4,0,,0.0,33.333333333333336,60.0,8,8
9938,Female,24,BSc,CS,5.75,0,3,5,2,2,45,0,0,,0.0,16.333333333333332,57.5,8,8
9939,Female,22,BSc,Electrical,6.54,2,3,3,10,9,48,4,0,,0.0,22.333333333333332,55.400000000000006,10,10
9940,Female,23,BE,Electrical,7.16,1,1,2,5,7,50,3,0,,0.0,20.666666666666668,66.6,6,6
9941,Female,24,BCA,DS,9.49,3,1,2,9,10,47,4,0,,0.0,22.0,79.9,7,7
9942,Male,21,BSc,DS,6.54,0,3,3,10,1,86,4,1,Product,4.29,32.333333333333336,65.4,10,10
9943,Female,21,BE,Mechanical,7.07,1,3,5,5,1,91,4,1,Service,8.23,32.333333333333336,65.7,12,12
9944,Female,20,BE,IT,8.66,3,1,5,7,4,93,2,1,Service,5.22,34.666666666666664,71.6,8,8
9945,Female,21,BCA,DS,6.8,3,0,5,6,3,62,5,1,Service,5.1,23.666666666666668,53.0,10,10
9946,Male,23,BE,DS,8.44,1,0,5,6,6,45,1,0,,0.0,19.0,79.39999999999999,6,6
9947,Male,21,BTech,Electrical,7.36,2,2,2,2,8,60,4,0,,0.0,23.333333333333332,63.60000000000001,8,8
9948,Female,22,BTech,IT,6.34,2,1,5,10,10,56,4,0,,0.0,25.333333333333332,53.4,10,10
9949,Female,22,BTech,Mechanical,8.66,1,1,5,8,7,78,1,1,Startup,11.75,31.0,81.6,7,7
9950,Female,22,BCA,CS,5.62,3,1,3,6,1,50,5,0,,0.0,19.0,41.2,9,9
9951,Female,21,BE,Mechanical,6.76,0,1,2,4,6,78,4,0,,0.0,29.333333333333332,67.6,7,7
9952,Female,21,BTech,IT,7.03,0,1,1,7,9,44,1,0,,0.0,20.0,70.3,3,3
9953,Female,20,BSc,CS,7.47,2,3,3,9,9,70,5,1,Service,10.07,29.333333333333332,64.7,11,11
9954,Male,24,BE,CS,8.42,0,3,5,7,2,55,4,0,,0.0,21.333333333333332,84.2,12,12
9955,Female,20,BTech,CS,7.48,3,0,4,6,8,51,4,0,,0.0,21.666666666666668,59.80000000000001,8,8
9956,Female,23,BE,Mechanical,8.06,1,0,1,2,4,69,5,0,,0.0,25.0,75.60000000000001,6,6
9957,Female,22,BTech,Electrical,8.06,3,1,0,3,3,64,3,0,,0.0,23.333333333333332,65.60000000000001,4,4
9958,Female,21,BSc,IT,7.11,0,3,5,7,7,51,3,0,,0.0,21.666666666666668,71.10000000000001,11,11
9959,Female,24,BE,Mechanical,9.52,3,0,2,1,5,42,3,0,,0.0,16.0,80.19999999999999,5,5
9960,Female,24,BTech,Mechanical,9.61,2,1,0,1,6,56,2,0,,0.0,21.0,86.1,3,3
9961,Male,21,BTech,AI,8.0,1,2,4,3,4,92,0,0,,0.0,33.0,75.0,6,6
9962,Male,20,BSc,DS,5.81,1,1,2,5,9,43,3,0,,0.0,19.0,53.099999999999994,6,6
9963,Male,24,BSc,Mechanical,7.61,0,2,0,3,3,45,0,0,,0.0,17.0,76.10000000000001,2,2
9964,Male,20,BTech,AI,6.29,0,2,1,9,5,89,1,0,,0.0,34.333333333333336,62.9,4,4
9965,Male,21,BTech,Electrical,7.58,3,1,0,7,2,87,0,1,Product,3.52,32.0,60.8,1,1
9966,Male,20,BCA,Electrical,6.31,3,1,2,2,4,54,1,0,,0.0,20.0,48.099999999999994,4,4
9967,Female,22,BCA,IT,8.53,1,1,1,10,7,71,0,1,Startup,11.05,29.333333333333332,80.3,2,2
9968,Female,21,BE,AI,5.85,2,1,4,10,10,60,1,0,,0.0,26.666666666666668,48.5,6,6
9969,Female,21,BE,Mechanical,9.6,2,0,5,3,5,95,3,0,,0.0,34.333333333333336,86.0,8,8
9970,Female,24,BCA,IT,6.34,0,0,0,3,6,95,3,0,,0.0,34.666666666666664,63.4,3,3
9971,Female,24,BTech,AI,8.34,2,2,3,9,5,99,5,1,Service,4.2,37.666666666666664,73.4,10,10
9972,Female,24,BSc,Mechanical,9.44,1,1,2,7,7,41,3,0,,0.0,18.333333333333332,89.39999999999999,6,6
9973,Male,22,BE,IT,6.57,2,0,3,3,9,85,1,0,,0.0,32.333333333333336,55.7,4,4
9974,Female,22,BTech,IT,9.52,1,0,3,1,7,87,2,0,,0.0,31.666666666666668,90.19999999999999,5,5
9975,Male,23,BSc,DS,7.17,0,3,0,4,3,42,0,0,,0.0,16.333333333333332,71.7,3,3
